Timestamp,Region,SubstationID,Temperature,Humidity,WindSpeed,CustomerCount,ResidentialLoadMW,CommercialLoadMW,IndustrialLoadMW,ActualDemandMW,ForecastedDemandMW,ForecastErrorMW,PeakDemandEvent,DemandResponseEvent
5/18/2023 13:00,North,1021,86.9,77.6,13.5,19096,232.5,238.41,107.57,608.91,639.89,-30.98,0,0
5/18/2023 14:00,East,1088,87.1,84.1,7.8,32120,327.62,344.65,193.8,831.66,850.8,-19.14,0,0
5/18/2023 15:00,East,1064,61.8,78.2,9,12399,469.6,-1.99,205.17,703.43,674.56,28.87,0,0
5/18/2023 16:00,North,1025,77.2,89.1,7.8,36485,241.17,106.6,236.66,544.2,520.92,23.28,0,1
5/18/2023 17:00,East,1020,77,65.9,12,37942,398.02,271.77,183.68,857.54,875.34,-17.8,0,0
5/18/2023 18:00,South,1023,88.1,68.7,9.1,22592,343.67,156.49,200.01,676.81,673.87,2.94,0,0
5/18/2023 19:00,West,1015,56.3,68.2,13.9,5985,493.46,160.71,208.46,854.54,866.29,-11.75,0,0
5/18/2023 20:00,West,1031,84,46.2,5.4,30182,435.44,196.23,227.99,892.52,879.97,12.55,0,0
5/18/2023 21:00,West,1015,55.2,71.9,14.2,36225,427.32,161.7,201.85,767.84,745.69,22.15,0,0
5/18/2023 22:00,South,1076,86.7,80.2,6.4,7755,312.86,164.2,137.87,629.8,677.62,-47.82,0,0
5/18/2023 23:00,East,1041,90.9,43,17.1,27107,347.91,277.09,171.97,821.93,826.74,-4.81,0,0
5/19/2023 0:00,Central,1031,65,37.9,16.1,33694,382.12,99.08,213.24,721.14,702.99,18.15,0,0
5/19/2023 1:00,East,1049,93.3,44,1.3,6381,439.62,138.64,151.81,723.8,710.98,12.82,0,0
5/19/2023 2:00,North,1040,51.4,82.1,16.2,36465,327.23,262.56,235.52,796.62,754.3,42.32,0,0
5/19/2023 3:00,West,1023,91.5,50.3,-1.1,13451,381.18,398.54,147.42,911.17,902.65,8.52,0,0
5/19/2023 4:00,East,1012,96.6,32.9,6.1,47984,379.1,320.27,-3.66,718.66,707.47,11.19,0,0
5/19/2023 5:00,Central,1074,80.2,34.2,17.2,10673,362.73,154.07,224.12,723.4,696.45,26.95,0,0
5/19/2023 6:00,North,1078,72.1,36.9,9.3,35909,250.69,197.87,178.46,633.35,607.41,25.94,0,0
5/19/2023 7:00,South,1009,79.7,40.7,19.8,26630,526.47,200.24,137.14,894.01,930.2,-36.19,0,0
5/19/2023 8:00,South,1041,65.9,27,15.5,29185,340.92,116.27,116.47,549.22,521.11,28.11,0,0
5/19/2023 9:00,Central,1040,114.4,67.1,9.9,16432,381.76,229.61,118.8,736.32,760.1,-23.78,0,0
5/19/2023 10:00,North,1002,66.2,51.2,9.1,22873,214.2,149.25,118.38,516.22,564.07,-47.85,0,0
5/19/2023 11:00,West,1054,94.8,,19.5,14709,246.95,144.08,160.42,513.81,478.97,34.84,0,0
5/19/2023 12:00,East,1015,63.9,9.1,9.6,15707,348.17,287.3,212.39,829.6,862.31,-32.71,0,0
5/19/2023 13:00,North,1043,99,76.4,2.7,40102,342.7,202.75,108.4,666.79,679.77,-12.98,0,0
5/19/2023 14:00,South,1080,105.2,53.4,7.4,27028,203.52,202.42,234.17,661.63,615.4,46.23,0,0
5/19/2023 15:00,Central,1088,80.8,65,12.6,49273,262.89,68.62,144.54,500.44,520.17,-19.73,0,0
5/19/2023 16:00,Central,1029,79.3,85.4,8.1,11789,430.49,242.38,251.39,900.27,,-4.15,0,1
5/19/2023 17:00,East,1098,60.7,,24,22555,343.18,226.06,165.36,733.3,681.73,51.57,0,0
5/19/2023 18:00,Central,1036,58.9,97.2,8.8,10417,448.6,112.72,169.21,691,666,25,0,1
5/19/2023 19:00,Central,1059,79.5,17.4,8.9,35223,278.05,232.33,43.26,607.07,589.17,17.9,0,0
5/19/2023 20:00,North,1076,96.9,48.6,7.1,11914,239.64,261.32,194.71,744.43,775.06,-30.63,0,0
5/19/2023 21:00,West,1023,66.8,18.9,16.4,15902,214.46,187.82,228,670.32,671.09,-0.77,0,0
5/19/2023 22:00,East,1025,108.1,61.3,10.6,44670,178.21,138.48,160.88,473.04,496.91,-23.87,0,0
5/19/2023 23:00,North,1057,65.8,56.5,16.1,18986,307.36,224.4,107.92,629.16,594.54,34.62,0,0
5/20/2023 0:00,West,1008,78.4,33.2,17.8,39138,332.57,181.11,175.01,659.76,602,57.76,0,0
5/20/2023 1:00,North,1060,78.5,98.5,13.8,26273,283.64,266,145.25,671.08,674,-2.92,0,0
5/20/2023 2:00,North,1018,73.5,47.8,13.5,35065,400.25,60.31,202.25,671.76,634.39,37.37,0,1
5/20/2023 3:00,Central,1027,44.3,10.9,6,7402,283.36,178.07,85.91,553.55,508.6,44.95,0,0
5/20/2023 4:00,West,1006,65.7,68.6,4.4,13092,272.06,243.63,246.09,748.97,764.39,-15.42,0,0
5/20/2023 5:00,East,1044,78,68.9,4.5,17453,254.32,289.8,217.23,760.42,764.08,-3.66,0,0
5/20/2023 6:00,East,1085,73.6,45.4,12.4,23892,394.68,138.36,144.29,663.01,738.46,-75.45,0,0
5/20/2023 7:00,West,1093,84.5,70.8,23.5,12174,322.92,156.13,186.28,670.32,643,27.32,0,0
5/20/2023 8:00,Central,1062,86.4,36,9.2,30356,365.93,213.21,108.59,635.44,575.98,59.46,0,0
5/20/2023 9:00,South,1036,71.4,46.7,17.1,47022,480.05,78.11,291.01,835.85,809.81,26.04,0,0
5/20/2023 10:00,North,1015,60.6,62.9,14.6,32551,573.72,282.57,130.13,993.28,1032.57,-39.29,1,0
5/20/2023 11:00,Central,1099,98.2,73.5,12.2,31966,102.37,151.19,230.71,472.92,487.31,-14.39,0,0
5/20/2023 12:00,West,1004,54.7,50.5,10.8,23960,419.63,153.76,167.24,734.13,707.39,26.74,0,0
5/20/2023 13:00,North,1028,66.1,45.4,9.8,26682,217.84,196.15,176.81,550.5,551.19,-0.69,0,0
5/20/2023 14:00,East,1051,62.3,54.2,9.8,5979,338.66,199.98,173.98,674.63,680.76,-6.13,0,0
5/20/2023 15:00,South,1022,86.2,14.1,15,11559,212.19,342.71,244.94,805.9,844.92,-39.02,0,0
5/20/2023 16:00,East,1005,94.8,49.4,16.3,17085,194.17,242.88,289.76,751.51,729.64,21.87,0,0
5/20/2023 17:00,West,1035,72.4,15.4,9.9,10578,228.46,261.14,182.09,649.18,689.59,-40.41,0,0
5/20/2023 18:00,North,1056,78.4,38.2,9.8,41179,259.52,265.06,146.58,661.04,673.07,-12.03,0,1
5/20/2023 19:00,West,1032,,26.6,9.1,36596,139.87,277.02,34.16,443.2,442.6,0.6,0,0
5/20/2023 20:00,North,1048,102.1,65.6,17,49187,268.72,267.01,182.02,742.8,702.95,39.85,0,1
5/20/2023 21:00,Central,1040,48.4,40.4,16.4,43238,268.03,229.38,165.63,626.4,603.98,22.42,0,0
5/20/2023 22:00,South,1079,86.2,79.8,19.4,43565,411.42,214.05,201.51,804.48,788.5,15.98,0,0
5/20/2023 23:00,Central,1054,80.6,18.1,7.9,9185,240.71,371.17,178.77,792.85,779.57,13.28,0,0
5/21/2023 0:00,Central,1097,69.4,50.1,8.9,36207,326.61,431.33,336.05,1119.47,1128.74,-9.27,1,0
5/21/2023 1:00,West,1025,79.9,56.7,20.3,9920,64.21,153.13,169.64,395.39,375.82,19.57,0,0
5/21/2023 2:00,South,1036,86.1,64.8,18.6,22940,362.3,219.61,265.57,855.57,862.97,-7.4,0,0
5/21/2023 3:00,North,1076,83.7,98.1,7,47766,392.9,281.6,118.09,786.58,768.33,18.25,0,0
5/21/2023 4:00,North,1016,107.4,15.7,7.5,22134,338.06,315.18,109.81,730.37,691.33,39.04,0,0
5/21/2023 5:00,East,1095,76.9,39.8,13.3,6306,254.84,234.71,210.76,706.37,703.17,3.2,0,0
5/21/2023 6:00,North,1031,75.4,94.9,18.2,32448,420.26,91.38,228.28,759.07,752.6,6.47,0,0
5/21/2023 7:00,West,1027,72.3,36.6,7.5,9709,403.38,228.31,211.35,841.85,873.87,-32.02,0,0
5/21/2023 8:00,Central,1092,83.3,63.8,12.4,43510,432.1,214.93,205.92,834.78,761.51,73.27,0,0
5/21/2023 9:00,Central,1024,74.5,36.2,17.4,24165,375.82,297.93,262.39,901.99,900.2,1.79,0,0
5/21/2023 10:00,Central,1046,75.2,27.1,11,29790,122.38,320.26,121.48,600.64,555.3,45.34,0,0
5/21/2023 11:00,South,1021,75.3,38.7,11.6,38260,413.33,241.88,167.51,846.58,818.1,28.48,0,0
5/21/2023 12:00,North,1090,73,94.6,19.1,46767,287.2,192.79,275.09,744.91,751.52,-6.61,0,0
5/21/2023 13:00,West,1060,65.9,31.7,9.9,37293,348.08,388.66,192.07,953.49,964.46,-10.97,1,0
5/21/2023 14:00,South,1043,81.3,49,18.3,36619,304.34,136.44,195.57,624.72,637.03,-12.31,0,0
5/21/2023 15:00,East,1019,70.7,49.9,11.3,48552,207.06,100.06,201.14,526.51,479.71,46.8,0,1
5/21/2023 16:00,West,1049,84.2,73.3,6.6,25754,253.12,187.77,180.81,643.16,688.3,-45.14,0,0
5/21/2023 17:00,West,1087,76.7,77.6,14.8,43347,502.08,287.16,68.82,873.34,847.63,25.71,0,0
5/21/2023 18:00,West,1046,69.2,57.2,8.9,38973,266.87,243.73,138.93,631.24,639.02,-7.78,0,0
5/21/2023 19:00,Central,1046,,-8.8,6.1,19687,534.22,272.67,286.81,1062.83,1087.32,-24.49,1,0
5/21/2023 20:00,West,1071,73.5,37.2,21.8,8319,400.75,226.79,115.88,720.51,739.8,-19.29,0,0
5/21/2023 21:00,North,1050,,31,14.1,31020,480.4,200.39,154,887.43,824.97,62.46,0,0
5/21/2023 22:00,West,1054,64.5,78.2,10.4,22987,257.06,98.21,247.25,562.01,551.01,11,0,0
5/21/2023 23:00,Central,1077,44.6,36.6,10.5,5643,348.86,179.79,194.56,691.92,701.56,-9.64,0,0
5/22/2023 0:00,West,1038,66.5,88.7,19.7,23919,389.33,282.35,163.89,844.54,878.86,-34.32,0,0
5/22/2023 1:00,East,1013,42.9,63.2,20,43357,134.84,105.33,193.94,425.76,408.05,17.71,0,0
5/22/2023 2:00,East,1068,71.4,77.7,9.3,37457,266.51,176.07,194.63,653.01,644.04,8.97,0,0
5/22/2023 3:00,Central,1046,97,100.1,13.3,23644,488.37,199.45,182.32,876.06,826.08,49.98,0,0
5/22/2023 4:00,North,1020,,36.1,10.2,10408,285.93,257.53,156.79,702.34,718.82,-16.48,0,0
5/22/2023 5:00,North,1014,43.4,22.6,15.8,12217,365.39,213.12,196.83,808.24,835.86,-27.62,0,0
5/22/2023 6:00,South,1099,97.5,58.7,10.2,6238,259.61,225.51,138.88,634.01,626.94,7.07,0,1
5/22/2023 7:00,Central,1096,67.9,74.1,2.3,10233,413.62,223.46,302.02,929.35,955.76,-26.41,1,1
5/22/2023 8:00,West,1080,74.8,41.7,6.8,15319,342.14,206.46,139.1,720.84,742.64,-21.8,0,0
5/22/2023 9:00,Central,1083,86.8,55.7,17.2,29029,279.34,297.23,224.08,800.46,800.16,0.3,0,0
5/22/2023 10:00,South,1000,82.8,79.3,8.4,11034,313.51,315.15,72.14,682.77,697.99,-15.22,0,0
5/22/2023 11:00,Central,1079,86.3,77.4,15.9,43086,446.75,346.34,226.23,1019.62,1023.35,-3.73,1,1
5/22/2023 12:00,Central,1081,88.5,43.4,13.9,40324,427.47,235.95,264.14,939.4,983.8,-44.4,1,1
5/22/2023 13:00,South,1009,48.8,60.4,8.4,21178,380.81,130.94,201.84,706.35,695.28,11.07,0,1
5/22/2023 14:00,North,1022,53.8,36.3,11.2,31344,367.12,333.78,233.03,949.41,958.25,-8.84,1,0
5/22/2023 15:00,West,1017,92.6,26,8.9,48702,523.38,253.51,49.36,861.04,882.77,-21.73,0,0
5/22/2023 16:00,South,1057,63.3,82.2,10.1,27596,432.06,218.75,45.68,680.74,640.49,40.25,0,1
5/22/2023 17:00,East,1072,64.9,12.3,3.1,14169,326.83,190.34,144.58,665.48,667.83,-2.35,0,0
5/22/2023 18:00,North,1093,56.1,58.8,11.4,44396,391.84,198.87,195.47,802,816.04,-14.04,0,0
5/22/2023 19:00,East,1076,68.9,47.6,9.1,38572,192.09,274.47,268.06,727.87,729.21,-1.34,0,1
5/22/2023 20:00,North,1051,69.8,66,12.4,16265,303.87,439.5,152.16,879.5,851.53,27.97,0,1
5/22/2023 21:00,West,1094,60.9,41.3,14.6,18416,407.44,278.44,298.41,965.86,982.94,-17.08,1,0
5/22/2023 22:00,West,1045,59.2,77.8,15.1,48994,491.09,238.67,199.51,920.28,846.39,73.89,0,0
5/22/2023 23:00,Central,1012,79.8,50.6,9.2,44032,326.65,391.86,275.17,999.31,1046.54,-47.23,1,1
5/23/2023 0:00,East,1095,62.9,84,8.8,14240,555.01,298.18,166.73,974.88,954.72,20.16,1,0
5/23/2023 1:00,North,1016,65.9,59.4,11.2,10026,55.89,261.57,166.97,461.83,420.67,41.16,0,0
5/23/2023 2:00,West,1066,42.2,34,17.5,32117,108.74,197.88,193.72,568.59,576.44,-7.85,0,0
5/23/2023 3:00,South,1060,104.1,65.9,9.4,12945,166.95,371.83,241.2,839.38,827.96,11.42,0,0
5/23/2023 4:00,West,1064,89.1,63.4,8.6,5111,456.65,175.03,181.15,853.14,772.39,80.75,0,0
5/23/2023 5:00,South,1052,67.6,52.9,6.5,35653,521.03,200.83,189.57,880.66,865.9,14.76,0,0
5/23/2023 6:00,North,1004,61.5,40,14.5,16196,365.6,249.63,207.98,802.89,818.58,-15.69,0,1
5/23/2023 7:00,West,1031,75.2,72.2,10.5,41558,350.04,285.43,124.09,757.91,752.03,5.88,0,1
5/23/2023 8:00,West,1088,74.8,35.7,7,9144,551.14,380.75,172.44,1110.49,1103.58,6.91,1,0
5/23/2023 9:00,North,1044,55.9,37.8,8,25540,371.25,250.69,154.39,763.05,753.8,9.25,0,0
5/23/2023 10:00,West,1055,36.7,65.5,15.3,12332,308.35,214.73,153.93,659.17,673.64,-14.47,0,0
5/23/2023 11:00,South,1004,67.1,50.8,12.7,23439,393.84,228.71,241.43,876.06,876.89,-0.83,0,0
5/23/2023 12:00,West,1086,51.5,15.7,8.7,21400,388.91,285.4,194.11,924.63,924.9,-0.27,0,0
5/23/2023 13:00,East,1075,77.6,35.8,14.9,15523,354.22,311.63,193.92,835.41,836.47,-1.06,0,1
5/23/2023 14:00,Central,1033,77.7,63.1,17.2,9535,386.67,165.36,220.95,784.75,786.02,-1.27,0,1
5/23/2023 15:00,South,1060,60.4,49.6,15.3,6108,392.86,183.11,179.43,729.16,677.37,51.79,0,0
5/23/2023 16:00,East,1086,67,53,13,14259,391.88,194.34,26.2,573.94,554.1,19.84,0,1
5/23/2023 17:00,North,1079,101.4,60.2,20.4,23183,456.81,192.53,152.5,787.42,804.82,-17.4,0,0
5/23/2023 18:00,South,1061,86.6,64.1,18.6,49170,417.52,174,287,906.9,895.87,11.03,0,0
5/23/2023 19:00,Central,1068,68.2,57.3,12.3,22228,356.4,281.41,170.26,761.13,779.63,-18.5,0,0
5/23/2023 20:00,Central,1062,109.4,-11.6,17,24194,236.09,220.09,183.9,650.14,666.23,-16.09,0,0
5/23/2023 21:00,North,1043,57,53.9,15.3,19606,366.29,185.38,164.31,722.99,756.24,-33.25,0,0
5/23/2023 22:00,North,1027,62.8,44.7,9.3,11939,503.48,235.04,192.37,951.06,948.35,2.71,1,0
5/23/2023 23:00,South,1069,73.3,55.6,20,20809,312.69,309.17,223.58,851.64,855.62,-3.98,0,0
5/24/2023 0:00,West,1012,52,76.4,20.4,40796,295.3,154.34,178.12,596.37,549.18,47.19,0,0
5/24/2023 1:00,North,1042,101.9,33.6,18,29538,531.81,162.08,169.21,884.19,900.95,-16.76,0,1
5/24/2023 2:00,West,1029,77.7,56.4,15.2,6263,388.34,145.12,209.58,775.56,789.85,-14.29,0,0
5/24/2023 3:00,East,1025,63.2,64.5,16.7,29206,174.12,153.45,198.21,564.48,553.64,10.84,0,0
5/24/2023 4:00,Central,1080,81.7,48.8,10.3,43555,185.95,289.62,93.24,514.55,498.73,15.82,0,0
5/24/2023 5:00,West,1062,77.2,28.8,17.5,31374,99.31,251.63,191.89,565.4,598.11,-32.71,0,0
5/24/2023 6:00,Central,1072,70.4,30.9,5.6,27009,302.83,187.81,248.74,735.22,691.52,43.7,0,0
5/24/2023 7:00,West,1056,56.9,54.3,10.4,19522,212.67,225.67,125.05,558.16,553.24,4.92,0,0
5/24/2023 8:00,East,1063,53.5,42.6,-0.5,25523,280.24,226.92,189.96,729.51,725.67,3.84,0,1
5/24/2023 9:00,North,1079,107.8,16.4,14,23498,496.53,317.95,75.46,929.4,873.66,55.74,1,0
5/24/2023 10:00,East,1048,54.7,39,17.1,14724,269.02,203.88,257.98,725.46,719.72,5.74,0,0
5/24/2023 11:00,North,1051,100.5,29,20.2,22538,327.29,218.07,115.67,680.88,654.41,26.47,0,0
5/24/2023 12:00,North,1062,62.3,70,10.9,32476,361.63,223.1,127.81,683.1,629.53,53.57,0,0
5/24/2023 13:00,Central,1081,86.9,25.3,13.2,13520,417.08,259.16,130.1,806.09,832.13,-26.04,0,0
5/24/2023 14:00,East,1012,82,83.4,11.9,15498,408.62,222.4,196.78,818.67,836.61,-17.94,0,0
5/24/2023 15:00,West,1092,85,98.2,21,40439,224.35,206.03,49.68,471.59,506.79,-35.2,0,0
5/24/2023 16:00,East,1087,86,40.2,13.7,14829,452.92,-0.22,272.03,674.11,698.82,-24.71,0,0
5/24/2023 17:00,Central,1044,50.8,42.7,21.3,39101,375.86,196.61,37.99,618.92,630.65,-11.73,0,1
5/24/2023 18:00,North,1045,64.9,73.9,18.2,30165,217.74,155.36,119.76,494,481.24,12.76,0,0
5/24/2023 19:00,Central,1076,54.5,76.7,15.8,44670,330.64,52.36,135.84,539.54,516.41,23.13,0,0
5/24/2023 20:00,South,1088,77.8,45.2,9.2,17694,187.74,124.06,68.11,378.16,411.24,-33.08,0,0
5/24/2023 21:00,South,1040,55.1,46.2,6.6,25965,253.96,156.3,183.23,607.6,623.77,-16.17,0,0
5/24/2023 22:00,West,1045,45.3,46.4,12.4,47907,267.63,274.24,178.9,693.33,648.89,44.44,0,0
5/24/2023 23:00,Central,1000,71.4,38,12.5,19648,213.17,167.73,187.12,612.8,642.99,-30.19,0,0
5/25/2023 0:00,West,1072,41.9,73.2,6.2,11514,330.94,208.56,208.54,767.61,774.67,-7.06,0,1
5/25/2023 1:00,West,1067,78.9,,17.4,44275,389.84,199.48,360.62,980,948.19,31.81,1,0
5/25/2023 2:00,South,1091,56.1,40.5,12.9,14756,415.22,325.8,75.98,822.98,852.66,-29.68,0,0
5/25/2023 3:00,West,1011,62.4,56.3,14.9,15831,431.95,213.46,114.38,757.59,814.92,-57.33,0,0
5/25/2023 4:00,South,1087,40.8,47.4,20.5,22429,479.71,454.81,159.76,1080.09,1067.04,13.05,1,1
5/25/2023 5:00,North,1072,99.8,105.1,8.1,11977,96.57,356.41,176.35,642.14,628.76,13.38,0,0
5/25/2023 6:00,Central,1034,53.1,50,1.6,22128,612.72,231.89,284.12,1125.81,1108.65,17.16,1,0
5/25/2023 7:00,West,1098,69.5,69.8,9.1,11536,204.24,295.49,184.19,709.84,724.22,-14.38,0,1
5/25/2023 8:00,South,1032,48.1,63.7,20.6,48395,48.71,286,191.57,539.42,552.69,-13.27,0,0
5/25/2023 9:00,East,1057,62.5,52,12,18014,397.01,221.29,234.22,872.16,873.69,-1.53,0,0
5/25/2023 10:00,West,1034,101.3,63.8,11.1,25503,402.59,120.64,200.37,723.06,744.4,-21.34,0,0
5/25/2023 11:00,North,1045,79.5,59.2,9.4,27466,463.78,282.98,219.81,992.39,965.24,27.15,1,0
5/25/2023 12:00,North,1083,64.1,104.7,12,30436,464.12,312.61,145.46,960.3,990.52,-30.22,1,0
5/25/2023 13:00,East,1065,74.5,53.1,9.1,32372,150.4,277.27,229.36,690.35,735.36,-45.01,0,0
5/25/2023 14:00,South,1043,66.6,,9.5,5180,392.42,215.52,104.43,726.49,731.82,-5.33,0,0
5/25/2023 15:00,West,1025,73.6,98.8,17.2,13917,409.92,203.56,238.19,850.12,892.83,-42.71,0,0
5/25/2023 16:00,South,1041,86.2,44.8,25,47578,414.75,223.6,134.44,791.74,801.48,-9.74,0,0
5/25/2023 17:00,North,1076,70,56.7,7.8,45847,435.3,130.57,184.16,756.3,815.77,-59.47,0,0
5/25/2023 18:00,South,1029,78.3,44.1,9.3,47650,280.61,266.74,128.12,700.81,668.77,32.04,0,0
5/25/2023 19:00,North,1031,78.5,43,9.2,41429,307.39,152.01,239.08,700.78,715.07,-14.29,0,0
5/25/2023 20:00,South,1035,70.1,32.6,20,18883,385.09,273.28,207.26,882.75,,-6.92,0,1
5/25/2023 21:00,East,1018,64,15,15.8,19594,309.61,195.83,129.78,607.23,557.65,49.58,0,0
5/25/2023 22:00,Central,1021,67.1,40.7,10.7,30309,365.58,151.23,127.41,655.36,627.59,27.77,0,0
5/25/2023 23:00,East,1064,,65.3,9.5,36904,418.55,90.15,143.88,660.13,667.33,-7.2,0,0
5/26/2023 0:00,East,1056,86.7,22.1,19.8,15626,464,192.02,310.93,1021.94,1039.42,-17.48,1,0
5/26/2023 1:00,Central,1010,57.9,65.1,12.2,24229,241.98,207.59,191.22,649.86,663.35,-13.49,0,0
5/26/2023 2:00,Central,1025,71.1,101.4,11.8,17367,369.37,145.31,174.4,678.33,692.31,-13.98,0,0
5/26/2023 3:00,West,1047,63.7,60.7,1.2,31756,385.35,237.73,197.94,806.64,762.79,43.85,0,0
5/26/2023 4:00,West,1018,87,27.2,16,39910,333.63,152.65,179.92,647.9,632.14,15.76,0,0
5/26/2023 5:00,East,1082,67.9,63.1,12,8747,376.91,140.12,261.64,773.74,784.9,-11.16,0,0
5/26/2023 6:00,East,1011,108,74.2,12.5,22214,479.69,248.27,228.61,991.92,1008.13,-16.21,1,0
5/26/2023 7:00,North,1066,78.3,81.1,12.5,34811,235.33,321.12,112.22,666.52,682.55,-16.03,0,0
5/26/2023 8:00,North,1055,92.7,58.8,16.7,16306,215.04,242.58,282.68,756.06,772.06,-16,0,0
5/26/2023 9:00,West,1017,59.8,67.1,0.8,16993,345.36,287.41,157.44,833.42,854.99,-21.57,0,1
5/26/2023 10:00,West,1004,75.2,72,6,7473,273.78,197.01,188.74,641.88,594.8,47.08,0,1
5/26/2023 11:00,North,1023,84.2,67,21.8,7870,472.22,223.19,131.94,830.62,830.35,0.27,0,0
5/26/2023 12:00,North,1077,59.5,61.4,5.9,13494,378.15,302.52,166.44,818.28,858.07,-39.79,0,0
5/26/2023 13:00,South,1037,75.3,42.2,8.2,22565,397.88,85.29,199.32,628.16,646.52,-18.36,0,0
5/26/2023 14:00,South,1066,90.8,74.1,18.3,42244,332.98,308.14,211.58,819.83,787.69,32.14,0,0
5/26/2023 15:00,North,1069,70.1,44.3,12.3,6462,140.32,259.29,142.24,585.5,600.2,-14.7,0,0
5/26/2023 16:00,South,1075,62.2,107,12.3,24594,362.64,70.4,198.51,601.18,590.21,10.97,0,0
5/26/2023 17:00,Central,1051,102,42.2,20,41276,415.21,230.63,195.97,822.71,802.3,20.41,0,0
5/26/2023 18:00,West,1074,57.4,71.1,9.1,14914,263.05,103.42,139.25,497.4,470.56,26.84,0,1
5/26/2023 19:00,West,1038,77.3,29.4,9.3,7012,254.11,282.01,95.19,641.12,624.31,16.81,0,1
5/26/2023 20:00,North,1058,64.4,45.5,15.8,19688,129.6,129.26,157.5,401.73,393.68,8.05,0,1
5/26/2023 21:00,East,1025,60.9,43.2,12.8,23729,394.19,152.59,148.34,733.69,694.39,39.3,0,0
5/26/2023 22:00,North,1064,86.1,27.7,17.1,22384,420.87,287.47,142.8,875.58,920.89,-45.31,0,0
5/26/2023 23:00,South,1079,71.9,43.5,8.8,49687,369.39,184.98,88.83,613.9,602.7,11.2,0,0
5/27/2023 0:00,East,1047,81.1,62.2,13,12349,293.46,185.29,191.84,662.82,,-26.33,0,0
5/27/2023 1:00,South,1052,41.2,50.1,11.6,13143,330.83,184.77,115.31,591.9,607.15,-15.25,0,0
5/27/2023 2:00,Central,1008,82.5,78.9,10,18959,207.37,238.66,155.98,642.39,678.97,-36.58,0,0
5/27/2023 3:00,South,1004,64.2,36.4,5.6,35833,400.25,202.49,202.31,835.71,860.92,-25.21,0,0
5/27/2023 4:00,Central,1071,46.8,68.9,9.9,14077,384.66,229.69,256.53,923.27,,14.67,0,0
5/27/2023 5:00,Central,1060,103.3,43.1,9.3,31407,319.58,226.28,225.11,737.37,729.18,8.19,0,0
5/27/2023 6:00,South,1020,84,77.6,18.3,28939,315.36,230.64,206.88,772.66,728.55,44.11,0,0
5/27/2023 7:00,South,1096,78.4,70.7,14.8,27025,264.54,100.58,244.32,609.94,594.07,15.87,0,0
5/27/2023 8:00,Central,1062,,75.3,14.2,9255,279.67,322.16,262.61,883.54,867.11,16.43,0,0
5/27/2023 9:00,East,1019,78.7,51.8,11.1,43257,332.5,177.28,195.72,700.74,709.2,-8.46,0,0
5/27/2023 10:00,Central,1057,63,81.6,7.5,45326,487.62,304.71,88.45,879.71,889.31,-9.6,0,0
5/27/2023 11:00,West,1044,72.4,21.8,13.1,8234,307.7,233.88,253.24,784.35,803.56,-19.21,0,0
5/27/2023 12:00,Central,1021,64.8,63.9,19.1,44690,287.23,184.57,190,668.46,707.44,-38.98,0,1
5/27/2023 13:00,East,1076,67.5,57.8,7.7,17264,407.12,338.47,182.1,949.62,926.48,23.14,1,1
5/27/2023 14:00,West,1074,56.1,71.7,14.3,46481,269.2,301.28,106.65,684.82,680.16,4.66,0,0
5/27/2023 15:00,North,1081,60.4,53.5,9.7,12541,442.66,192.73,106.83,767.83,800.6,-32.77,0,0
5/27/2023 16:00,North,1062,88.4,35.3,12,43032,445.56,139.8,125.39,724.92,754.77,-29.85,0,0
5/27/2023 17:00,East,1029,80,33.2,11.2,44719,454.16,160.7,253.9,863.63,857.04,6.59,0,0
5/27/2023 18:00,Central,1062,67.5,,14.2,49024,325.08,358.93,310.31,1065.67,1085.71,-20.04,1,0
5/27/2023 19:00,South,1096,59.6,49.8,11.2,20085,308.87,178.84,74.2,582.74,611.79,-29.05,0,1
5/27/2023 20:00,East,1043,68.9,72.1,9.5,38423,431.12,176.84,239.61,860.74,843.97,16.77,0,0
5/27/2023 21:00,West,1066,49.7,74.1,4.1,49628,568.71,171.12,226.37,975.97,1014.5,-38.53,1,1
5/27/2023 22:00,West,1057,76.9,56,13.1,34748,131.93,230.19,223.11,582.53,567.9,14.63,0,0
5/27/2023 23:00,North,1064,89.2,55.5,15.1,46195,332.84,259.68,127.82,689.38,731.87,-42.49,0,0
5/28/2023 0:00,West,1035,110.5,76.3,12.3,39542,362.22,143.07,195.62,705.88,723.54,-17.66,0,0
5/28/2023 1:00,East,1005,58.5,50.1,11.6,26926,328.77,175.4,147.94,615.89,607.16,8.73,0,0
5/28/2023 2:00,West,1036,88.6,50.9,19.4,44428,274.27,63.8,206.13,542.32,544.33,-2.01,0,0
5/28/2023 3:00,East,1092,64.4,28.5,20.1,24227,344.72,248.36,129.23,711.05,700.18,10.87,0,1
5/28/2023 4:00,South,1074,58.1,72.6,17.4,8174,430.87,238.85,161.41,809.95,810.05,-0.1,0,0
5/28/2023 5:00,North,1054,58.1,53.2,13.7,33243,328.86,259.08,156.38,792.82,793.18,-0.36,0,1
5/28/2023 6:00,West,1076,77.1,77.7,12.5,16709,291.88,310.64,148.46,704.43,746.41,-41.98,0,0
5/28/2023 7:00,East,1074,61,30.9,6.7,21888,310.87,129.35,112.7,554.8,548.87,5.93,0,0
